Transaction_ID,Date,Customer_ID,Transaction_Amount,Category,Payment_Method,Merchant,Is_Fraud
T002209,2023-04-03 00:00:00,1453,219.32,Travel,Cash,Target,0
T002210,2023-04-03 01:00:00,1036,272.52,Healthcare,Credit Card,Target,0
T002211,2023-04-03 02:00:00,4387,666.23,Utilities,Credit Card,Netflix,0
T002212,2023-04-03 03:00:00,2711,965.79,Groceries,Debit Card,Netflix,0
T002213,2023-04-03 04:00:00,4020,916.66,Dining,Credit Card,Amazon,0
T002214,2023-04-03 05:00:00,1795,507.85,Healthcare,Debit Card,CVS,0
T002215,2023-04-03 06:00:00,1972,797.16,Utilities,Credit Card,Walmart,0
T002216,2023-04-03 07:00:00,1592,144.39,Groceries,Cash,Best Buy,0
T002217,2023-04-03 08:00:00,2137,977.66,Groceries,Cash,CVS,0
T002218,2023-04-03 09:00:00,4111,964.71,Healthcare,Online,Netflix,0
T002219,2023-04-03 10:00:00,2324,172.09,Utilities,Online,Target,0
T002220,2023-04-03 11:00:00,3271,306.43,Utilities,Online,Walmart,0
T002221,2023-04-03 12:00:00,1317,109.15,Entertainment,Credit Card,Best Buy,0
T002222,2023-04-03 13:00:00,3396,279.0,Dining,Cash,Best Buy,0
T002223,2023-04-03 14:00:00,3162,817.8,Travel,Cash,Best Buy,0
T002224,2023-04-03 15:00:00,3745,384.53,Entertainment,Cash,Netflix,0
T002225,2023-04-03 16:00:00,2346,97.51,Groceries,Debit Card,Amazon,0
T002226,2023-04-03 17:00:00,2591,348.8,Dining,Credit Card,Amazon,0
T002227,2023-04-03 18:00:00,4111,981.57,Dining,Credit Card,Walmart,0
T002228,2023-04-03 19:00:00,2889,633.39,Utilities,Online,Target,0
T002229,2023-04-03 20:00:00,3087,422.0,Dining,Debit Card,Uber,0
T002230,2023-04-03 21:00:00,4930,174.87,Healthcare,Debit Card,Walmart,0
T002231,2023-04-03 22:00:00,2996,986.32,Dining,Cash,Target,0
T002232,2023-04-03 23:00:00,2772,822.64,Groceries,Online,CVS,0
T002233,2023-04-04 00:00:00,2312,288.66,Healthcare,Credit Card,Netflix,0
T002234,2023-04-04 01:00:00,2285,79.37,Healthcare,Debit Card,Uber,0
T002235,2023-04-04 02:00:00,1215,66.06,Entertainment,Cash,Best Buy,0
T002236,2023-04-04 03:00:00,4218,129.17,Dining,Credit Card,Best Buy,0
T002237,2023-04-04 04:00:00,3383,584.96,Utilities,Cash,Amazon,0
T002238,2023-04-04 05:00:00,4239,929.48,Entertainment,Credit Card,Netflix,0
T002239,2023-04-04 06:00:00,3139,501.78,Utilities,Cash,Uber,0
T002240,2023-04-04 07:00:00,3400,844.52,Dining,Credit Card,CVS,0
T002241,2023-04-04 08:00:00,3618,451.43,Entertainment,Online,Costco,0
T002242,2023-04-04 09:00:00,4642,711.5,Dining,Credit Card,CVS,0
T002243,2023-04-04 10:00:00,3863,734.55,Groceries,Credit Card,Target,0
T002244,2023-04-04 11:00:00,2704,182.22,Entertainment,Credit Card,CVS,0
T002245,2023-04-04 12:00:00,3828,367.6,Utilities,Cash,Uber,0
T002246,2023-04-04 13:00:00,1362,640.93,Groceries,Debit Card,Uber,0
T002247,2023-04-04 14:00:00,3604,79.99,Travel,Credit Card,Amazon,0
T002248,2023-04-04 15:00:00,4416,367.92,Utilities,Credit Card,Target,0
T002249,2023-04-04 16:00:00,2716,539.45,Dining,Online,Walmart,0
T002250,2023-04-04 17:00:00,2193,996.26,Utilities,Credit Card,Target,0
T002251,2023-04-04 18:00:00,1355,479.79,Travel,Online,Walmart,0
T002252,2023-04-04 19:00:00,1190,817.9,Utilities,Credit Card,Costco,0
T002253,2023-04-04 20:00:00,4738,437.75,Groceries,Cash,Target,0
T002254,2023-04-04 21:00:00,3469,798.43,Healthcare,Debit Card,Best Buy,0
T002255,2023-04-04 22:00:00,1699,599.46,Utilities,Debit Card,Costco,0
T002256,2023-04-04 23:00:00,3054,887.73,Entertainment,Debit Card,Walmart,0
T002257,2023-04-05 00:00:00,3180,416.83,Travel,Cash,Amazon,0
T002258,2023-04-05 01:00:00,4818,608.26,Utilities,Online,Costco,0
T002259,2023-04-05 02:00:00,1556,633.72,Travel,Debit Card,Costco,0
T002260,2023-04-05 03:00:00,1825,423.21,Healthcare,Cash,Costco,1
T002261,2023-04-05 04:00:00,3808,152.87,Groceries,Cash,Walmart,0
T002262,2023-04-05 05:00:00,2054,102.62,Entertainment,Credit Card,Netflix,0
T002263,2023-04-05 06:00:00,3582,26.5,Dining,Online,Walmart,0
T002264,2023-04-05 07:00:00,1425,874.8,Utilities,Cash,Target,0
T002265,2023-04-05 08:00:00,4465,244.11,Groceries,Online,Best Buy,0
T002266,2023-04-05 09:00:00,3719,219.39,Travel,Debit Card,Costco,0
T002267,2023-04-05 10:00:00,3410,738.68,Healthcare,Debit Card,Target,0
T002268,2023-04-05 11:00:00,4508,326.82,Travel,Debit Card,Target,0
T002269,2023-04-05 12:00:00,4741,510.98,Healthcare,Credit Card,Best Buy,0
T002270,2023-04-05 13:00:00,2574,170.89,Healthcare,Credit Card,Netflix,0
T002271,2023-04-05 14:00:00,4998,960.15,Groceries,Online,Target,0
T002272,2023-04-05 15:00:00,3129,853.07,Utilities,Online,Netflix,0
T002273,2023-04-05 16:00:00,3403,865.15,Dining,Credit Card,Best Buy,0
T002274,2023-04-05 17:00:00,4329,412.71,Utilities,Cash,Amazon,0
T002275,2023-04-05 18:00:00,4789,764.74,Entertainment,Online,Best Buy,0
T002276,2023-04-05 19:00:00,1588,152.44,Utilities,Online,CVS,0
T002277,2023-04-05 20:00:00,3012,18.53,Healthcare,Debit Card,Best Buy,0
T002278,2023-04-05 21:00:00,2547,29.77,Healthcare,Online,Best Buy,0
T002279,2023-04-05 22:00:00,1294,590.74,Entertainment,Online,Uber,0
T002280,2023-04-05 23:00:00,2985,460.84,Travel,Cash,CVS,0
T002281,2023-04-06 00:00:00,2247,522.84,Healthcare,Online,Best Buy,0
T002282,2023-04-06 01:00:00,2548,17.39,Entertainment,Cash,Walmart,0
T002283,2023-04-06 02:00:00,4117,428.46,Healthcare,Debit Card,Netflix,0
T002284,2023-04-06 03:00:00,2690,720.89,Dining,Credit Card,Uber,0
T002285,2023-04-06 04:00:00,2136,448.27,Healthcare,Debit Card,Target,0
T002286,2023-04-06 05:00:00,2256,734.9,Groceries,Cash,Target,0
T002287,2023-04-06 06:00:00,3064,240.69,Entertainment,Cash,Amazon,0
T002288,2023-04-06 07:00:00,1359,815.01,Utilities,Online,Amazon,0
T002289,2023-04-06 08:00:00,4294,592.55,Entertainment,Online,CVS,0
T002290,2023-04-06 09:00:00,3913,218.66,Travel,Credit Card,Walmart,0
T002291,2023-04-06 10:00:00,1699,244.35,Healthcare,Cash,Amazon,0
T002292,2023-04-06 11:00:00,1447,631.75,Entertainment,Cash,Target,0
T002293,2023-04-06 12:00:00,3903,831.64,Dining,Debit Card,Amazon,0
T002294,2023-04-06 13:00:00,3412,421.47,Entertainment,Credit Card,Amazon,0
T002295,2023-04-06 14:00:00,1674,265.72,Dining,Debit Card,Best Buy,0
T002296,2023-04-06 15:00:00,2007,868.34,Healthcare,Online,Amazon,0
T002297,2023-04-06 16:00:00,2349,672.58,Utilities,Online,Netflix,0
T002298,2023-04-06 17:00:00,3514,453.6,Healthcare,Debit Card,CVS,0
T002299,2023-04-06 18:00:00,3461,493.02,Travel,Online,Netflix,0
T002300,2023-04-06 19:00:00,4526,212.21,Groceries,Debit Card,Target,0
T002301,2023-04-06 20:00:00,1585,630.53,Utilities,Cash,CVS,0
T002302,2023-04-06 21:00:00,2256,365.16,Utilities,Cash,Uber,0
T002303,2023-04-06 22:00:00,2247,995.69,Groceries,Online,CVS,0
T002304,2023-04-06 23:00:00,1993,485.38,Entertainment,Credit Card,Costco,0
T002305,2023-04-07 00:00:00,4902,491.03,Healthcare,Cash,Walmart,0
T002306,2023-04-07 01:00:00,2435,570.19,Entertainment,Online,Uber,0
T002307,2023-04-07 02:00:00,1571,917.59,Entertainment,Credit Card,Uber,0
T002308,2023-04-07 03:00:00,3382,802.81,Healthcare,Online,Costco,0
T002309,2023-04-07 04:00:00,2245,456.62,Travel,Debit Card,Costco,0
T002310,2023-04-07 05:00:00,3084,721.51,Utilities,Online,Best Buy,0
T002311,2023-04-07 06:00:00,1988,590.37,Dining,Debit Card,CVS,0
T002312,2023-04-07 07:00:00,1277,497.44,Groceries,Cash,Walmart,0
T002313,2023-04-07 08:00:00,2219,200.39,Utilities,Cash,Target,0
T002314,2023-04-07 09:00:00,3963,469.3,Entertainment,Online,Target,0
T002315,2023-04-07 10:00:00,2887,253.36,Groceries,Credit Card,Walmart,0
T002316,2023-04-07 11:00:00,1483,915.69,Dining,Online,Uber,0
T002317,2023-04-07 12:00:00,2265,342.05,Utilities,Online,CVS,0
T002318,2023-04-07 13:00:00,4395,952.74,Utilities,Cash,Netflix,0
T002319,2023-04-07 14:00:00,1730,537.72,Travel,Cash,CVS,0
T002320,2023-04-07 15:00:00,3239,635.23,Utilities,Online,Best Buy,0
T002321,2023-04-07 16:00:00,2040,547.51,Utilities,Cash,Best Buy,0
T002322,2023-04-07 17:00:00,3571,138.09,Dining,Debit Card,Costco,0
T002323,2023-04-07 18:00:00,1917,382.06,Dining,Online,Target,0
T002324,2023-04-07 19:00:00,3448,108.15,Groceries,Cash,Best Buy,0
T002325,2023-04-07 20:00:00,4977,626.72,Entertainment,Online,Walmart,0
T002326,2023-04-07 21:00:00,1885,452.41,Dining,Cash,Target,0
T002327,2023-04-07 22:00:00,3752,780.21,Groceries,Debit Card,Uber,0
T002328,2023-04-07 23:00:00,1021,228.27,Utilities,Debit Card,Netflix,0
T002329,2023-04-08 00:00:00,1473,172.92,Groceries,Online,Uber,0
T002330,2023-04-08 01:00:00,4191,412.27,Groceries,Debit Card,CVS,0
T002331,2023-04-08 02:00:00,3257,927.32,Groceries,Debit Card,Target,0
T002332,2023-04-08 03:00:00,3353,713.32,Healthcare,Cash,Amazon,0
T002333,2023-04-08 04:00:00,4341,424.73,Groceries,Online,Target,0
T002334,2023-04-08 05:00:00,1703,522.1,Dining,Cash,Best Buy,0
T002335,2023-04-08 06:00:00,1686,93.37,Healthcare,Cash,Netflix,0
T002336,2023-04-08 07:00:00,1284,984.73,Entertainment,Credit Card,Walmart,0
T002337,2023-04-08 08:00:00,1715,669.74,Groceries,Debit Card,CVS,0
T002338,2023-04-08 09:00:00,4747,292.55,Travel,Cash,CVS,0
T002339,2023-04-08 10:00:00,1762,589.95,Utilities,Cash,Best Buy,0
T002340,2023-04-08 11:00:00,2250,118.39,Utilities,Cash,Best Buy,0
T002341,2023-04-08 12:00:00,1947,966.18,Healthcare,Debit Card,Best Buy,0
T002342,2023-04-08 13:00:00,3428,183.04,Utilities,Debit Card,Amazon,0
T002343,2023-04-08 14:00:00,3507,651.55,Utilities,Debit Card,Walmart,0
T002344,2023-04-08 15:00:00,2030,253.0,Healthcare,Online,Amazon,0
T002345,2023-04-08 16:00:00,1028,720.39,Utilities,Cash,Best Buy,0
T002346,2023-04-08 17:00:00,1906,779.05,Groceries,Debit Card,Walmart,0
T002347,2023-04-08 18:00:00,4104,676.69,Entertainment,Cash,Uber,0
T002348,2023-04-08 19:00:00,4717,618.35,Healthcare,Online,Uber,1
T002349,2023-04-08 20:00:00,3926,893.54,Travel,Credit Card,Best Buy,0
T002350,2023-04-08 21:00:00,3126,87.84,Healthcare,Online,Walmart,0
T002351,2023-04-08 22:00:00,4999,337.61,Dining,Debit Card,Netflix,0
T002352,2023-04-08 23:00:00,3994,255.8,Travel,Debit Card,CVS,0
T002353,2023-04-09 00:00:00,3506,988.13,Dining,Online,Amazon,0
T002354,2023-04-09 01:00:00,1569,395.5,Healthcare,Cash,Costco,0
T002355,2023-04-09 02:00:00,3006,735.29,Dining,Debit Card,Best Buy,0
T002356,2023-04-09 03:00:00,4609,687.88,Travel,Debit Card,Best Buy,0
T002357,2023-04-09 04:00:00,4553,219.96,Groceries,Online,Target,0
T002358,2023-04-09 05:00:00,2453,246.61,Healthcare,Cash,Costco,0
T002359,2023-04-09 06:00:00,1737,288.47,Healthcare,Online,Netflix,0
T002360,2023-04-09 07:00:00,4356,417.02,Utilities,Online,CVS,0
T002361,2023-04-09 08:00:00,1515,241.98,Healthcare,Cash,Best Buy,0
T002362,2023-04-09 09:00:00,3000,29.45,Healthcare,Cash,Netflix,0
T002363,2023-04-09 10:00:00,4170,880.6,Groceries,Credit Card,Amazon,0
T002364,2023-04-09 11:00:00,3444,965.95,Utilities,Online,CVS,0
T002365,2023-04-09 12:00:00,4560,348.15,Entertainment,Cash,Best Buy,0
T002366,2023-04-09 13:00:00,1038,345.12,Dining,Debit Card,Amazon,0
T002367,2023-04-09 14:00:00,4342,17.02,Travel,Credit Card,Target,0
T002368,2023-04-09 15:00:00,1886,683.45,Entertainment,Online,Target,0
T002369,2023-04-09 16:00:00,3844,827.19,Utilities,Cash,Uber,0
T002370,2023-04-09 17:00:00,3204,155.14,Groceries,Credit Card,Amazon,0
T002371,2023-04-09 18:00:00,2098,168.07,Travel,Credit Card,CVS,0
T002372,2023-04-09 19:00:00,3931,792.18,Dining,Debit Card,Amazon,0
T002373,2023-04-09 20:00:00,2823,620.13,Healthcare,Credit Card,Costco,1
T002374,2023-04-09 21:00:00,4201,54.41,Healthcare,Online,Amazon,0
T002375,2023-04-09 22:00:00,2710,626.32,Entertainment,Cash,Target,0
T002376,2023-04-09 23:00:00,1973,315.83,Dining,Credit Card,Target,0
T002377,2023-04-10 00:00:00,4155,375.04,Utilities,Credit Card,Target,0
T002378,2023-04-10 01:00:00,4093,772.03,Dining,Online,Costco,0
T002379,2023-04-10 02:00:00,4530,812.83,Groceries,Debit Card,Best Buy,0
T002380,2023-04-10 03:00:00,2562,406.35,Entertainment,Debit Card,Uber,0
T002381,2023-04-10 04:00:00,4778,947.68,Entertainment,Cash,Costco,0
T002382,2023-04-10 05:00:00,3896,412.4,Groceries,Online,Best Buy,0
T002383,2023-04-10 06:00:00,4453,774.12,Dining,Debit Card,Costco,0
T002384,2023-04-10 07:00:00,3795,489.04,Groceries,Cash,Walmart,0
T002385,2023-04-10 08:00:00,4511,898.56,Travel,Cash,Best Buy,0
T002386,2023-04-10 09:00:00,4675,908.68,Groceries,Debit Card,CVS,0
T002387,2023-04-10 10:00:00,1988,96.54,Dining,Online,CVS,0
T002388,2023-04-10 11:00:00,1020,937.13,Groceries,Credit Card,Uber,0
T002389,2023-04-10 12:00:00,3350,827.28,Utilities,Debit Card,Netflix,0
T002390,2023-04-10 13:00:00,1868,793.4,Healthcare,Credit Card,Target,0
T002391,2023-04-10 14:00:00,1083,208.9,Groceries,Credit Card,Costco,0
T002392,2023-04-10 15:00:00,4845,807.07,Healthcare,Online,Amazon,0
T002393,2023-04-10 16:00:00,2682,851.63,Groceries,Online,Target,1
T002394,2023-04-10 17:00:00,2976,296.26,Dining,Cash,Uber,0
T002395,2023-04-10 18:00:00,4524,952.74,Travel,Online,Amazon,0
T002396,2023-04-10 19:00:00,2410,59.36,Travel,Cash,Costco,0
T002397,2023-04-10 20:00:00,2530,158.41,Healthcare,Debit Card,Target,0
T002398,2023-04-10 21:00:00,4328,542.21,Dining,Credit Card,Target,0
T002399,2023-04-10 22:00:00,1569,580.03,Dining,Online,Netflix,0
T002400,2023-04-10 23:00:00,4963,648.7,Dining,Debit Card,Netflix,0
T002401,2023-04-11 00:00:00,1933,26.8,Utilities,Cash,CVS,0
T002402,2023-04-11 01:00:00,4598,960.76,Entertainment,Online,Amazon,0
T002403,2023-04-11 02:00:00,4233,54.14,Groceries,Credit Card,Walmart,0
T002404,2023-04-11 03:00:00,2980,151.63,Dining,Debit Card,Walmart,0
T002405,2023-04-11 04:00:00,4234,23.87,Dining,Online,Target,0
T002406,2023-04-11 05:00:00,2855,571.19,Dining,Online,Netflix,0
T002407,2023-04-11 06:00:00,4056,932.94,Travel,Debit Card,Costco,0
T002408,2023-04-11 07:00:00,1792,669.29,Dining,Cash,Target,0
T002409,2023-04-11 08:00:00,1791,824.43,Groceries,Cash,Uber,0
T002410,2023-04-11 09:00:00,4595,23.15,Dining,Online,CVS,0
T002411,2023-04-11 10:00:00,2809,546.6,Groceries,Cash,Netflix,0
T002412,2023-04-11 11:00:00,2294,464.97,Utilities,Cash,Uber,0
T002413,2023-04-11 12:00:00,3539,503.98,Entertainment,Debit Card,Amazon,0
T002414,2023-04-11 13:00:00,3255,81.49,Travel,Cash,Uber,0
T002415,2023-04-11 14:00:00,4610,687.59,Groceries,Cash,Netflix,0
T002416,2023-04-11 15:00:00,2607,508.19,Healthcare,Debit Card,Target,0
T002417,2023-04-11 16:00:00,2083,767.5,Utilities,Online,Uber,0
T002418,2023-04-11 17:00:00,3477,490.44,Entertainment,Online,Costco,0
T002419,2023-04-11 18:00:00,1984,157.89,Entertainment,Debit Card,Walmart,0
T002420,2023-04-11 19:00:00,2680,651.77,Entertainment,Credit Card,Amazon,0
T002421,2023-04-11 20:00:00,4676,180.66,Groceries,Debit Card,Target,0
T002422,2023-04-11 21:00:00,4380,873.67,Utilities,Credit Card,Amazon,0
T002423,2023-04-11 22:00:00,1519,616.99,Dining,Cash,Netflix,0
T002424,2023-04-11 23:00:00,1590,165.63,Healthcare,Online,CVS,0
T002425,2023-04-12 00:00:00,2050,962.71,Utilities,Credit Card,Uber,0
T002426,2023-04-12 01:00:00,2709,523.18,Utilities,Credit Card,Walmart,0
T002427,2023-04-12 02:00:00,4633,82.17,Utilities,Cash,Costco,0
T002428,2023-04-12 03:00:00,3035,630.56,Groceries,Online,Amazon,0
T002429,2023-04-12 04:00:00,3246,260.67,Healthcare,Cash,Walmart,0
T002430,2023-04-12 05:00:00,3434,805.66,Groceries,Online,Uber,0
T002431,2023-04-12 06:00:00,1348,819.64,Healthcare,Online,Target,0
T002432,2023-04-12 07:00:00,1959,979.16,Healthcare,Cash,Netflix,0
T002433,2023-04-12 08:00:00,2963,506.85,Groceries,Credit Card,Costco,0
T002434,2023-04-12 09:00:00,1692,460.41,Healthcare,Debit Card,Costco,0
T002435,2023-04-12 10:00:00,2559,755.94,Utilities,Online,Best Buy,0
T002436,2023-04-12 11:00:00,4899,141.15,Groceries,Online,Amazon,0
T002437,2023-04-12 12:00:00,1377,551.45,Healthcare,Debit Card,Netflix,0
T002438,2023-04-12 13:00:00,3946,550.79,Entertainment,Debit Card,Walmart,0
T002439,2023-04-12 14:00:00,3963,98.58,Groceries,Cash,Amazon,0
T002440,2023-04-12 15:00:00,4629,423.8,Travel,Online,Target,0
T002441,2023-04-12 16:00:00,1526,854.75,Groceries,Cash,Target,0
T002442,2023-04-12 17:00:00,4224,857.59,Groceries,Debit Card,Netflix,0
T002443,2023-04-12 18:00:00,3781,108.25,Groceries,Cash,Uber,0
T002444,2023-04-12 19:00:00,3253,99.81,Healthcare,Online,Costco,0
T002445,2023-04-12 20:00:00,3502,270.07,Groceries,Credit Card,Netflix,0
T002446,2023-04-12 21:00:00,4344,876.02,Travel,Credit Card,Costco,0
T002447,2023-04-12 22:00:00,4965,137.61,Dining,Online,Walmart,0
T002448,2023-04-12 23:00:00,2259,722.8,Groceries,Cash,CVS,0
T002449,2023-04-13 00:00:00,2875,110.15,Entertainment,Debit Card,Amazon,0
T002450,2023-04-13 01:00:00,2763,626.91,Travel,Debit Card,Amazon,0
T002451,2023-04-13 02:00:00,1520,362.51,Dining,Credit Card,Target,0
T002452,2023-04-13 03:00:00,2701,791.02,Healthcare,Cash,Amazon,0
T002453,2023-04-13 04:00:00,2016,241.35,Groceries,Debit Card,Walmart,0
T002454,2023-04-13 05:00:00,4003,642.81,Dining,Debit Card,Best Buy,0
T002455,2023-04-13 06:00:00,4902,243.33,Entertainment,Online,Netflix,0
T002456,2023-04-13 07:00:00,3773,716.52,Travel,Cash,Costco,0
T002457,2023-04-13 08:00:00,2013,874.94,Travel,Cash,Target,0
T002458,2023-04-13 09:00:00,3548,135.53,Healthcare,Debit Card,Netflix,0
T002459,2023-04-13 10:00:00,1116,867.93,Healthcare,Cash,Costco,0
T002460,2023-04-13 11:00:00,3433,597.64,Healthcare,Cash,Costco,0
T002461,2023-04-13 12:00:00,2367,135.84,Dining,Cash,Costco,1
T002462,2023-04-13 13:00:00,1583,433.27,Groceries,Online,Best Buy,0
T002463,2023-04-13 14:00:00,1394,169.25,Utilities,Debit Card,Netflix,0
T002464,2023-04-13 15:00:00,2087,703.34,Travel,Credit Card,Amazon,0
T002465,2023-04-13 16:00:00,4788,761.28,Utilities,Cash,CVS,0
T002466,2023-04-13 17:00:00,3768,114.74,Travel,Debit Card,Costco,0
T002467,2023-04-13 18:00:00,1071,511.08,Healthcare,Credit Card,Walmart,0
T002468,2023-04-13 19:00:00,4860,816.48,Groceries,Online,Costco,0
T002469,2023-04-13 20:00:00,1273,936.8,Groceries,Debit Card,Costco,0
T002470,2023-04-13 21:00:00,3013,518.38,Travel,Online,Netflix,0
T002471,2023-04-13 22:00:00,2343,950.78,Dining,Debit Card,Amazon,0
T002472,2023-04-13 23:00:00,1337,540.33,Healthcare,Online,Uber,0
T002473,2023-04-14 00:00:00,2389,400.25,Groceries,Debit Card,Walmart,0
T002474,2023-04-14 01:00:00,4566,849.72,Groceries,Online,Amazon,0
T002475,2023-04-14 02:00:00,1606,498.05,Entertainment,Credit Card,Costco,0
T002476,2023-04-14 03:00:00,1165,477.18,Groceries,Debit Card,Netflix,0
T002477,2023-04-14 04:00:00,2567,495.41,Entertainment,Credit Card,Uber,0
T002478,2023-04-14 05:00:00,3058,848.32,Groceries,Cash,Amazon,0
T002479,2023-04-14 06:00:00,2324,833.62,Groceries,Credit Card,Amazon,0
T002480,2023-04-14 07:00:00,1728,409.48,Dining,Debit Card,Target,0
T002481,2023-04-14 08:00:00,3848,339.97,Dining,Credit Card,Best Buy,0
T002482,2023-04-14 09:00:00,3043,497.01,Healthcare,Debit Card,Uber,0
T002483,2023-04-14 10:00:00,1101,577.04,Groceries,Online,CVS,0
T002484,2023-04-14 11:00:00,4496,245.95,Healthcare,Cash,Uber,0
T002485,2023-04-14 12:00:00,2415,796.02,Healthcare,Credit Card,Best Buy,0
T002486,2023-04-14 13:00:00,1778,491.62,Healthcare,Cash,Best Buy,0
T002487,2023-04-14 14:00:00,1213,340.71,Healthcare,Credit Card,Walmart,0
T002488,2023-04-14 15:00:00,4762,115.75,Travel,Debit Card,Target,0
T002489,2023-04-14 16:00:00,2111,246.46,Travel,Credit Card,Target,1
T002490,2023-04-14 17:00:00,2576,949.79,Groceries,Cash,Amazon,0
T002491,2023-04-14 18:00:00,3448,312.05,Travel,Credit Card,Best Buy,0
T002492,2023-04-14 19:00:00,3635,177.17,Groceries,Cash,Uber,0
T002493,2023-04-14 20:00:00,3936,466.07,Dining,Cash,CVS,0
T002494,2023-04-14 21:00:00,4117,314.02,Utilities,Debit Card,Walmart,0
T002495,2023-04-14 22:00:00,2695,44.81,Entertainment,Online,Uber,1
T002496,2023-04-14 23:00:00,4534,329.91,Travel,Online,Target,0
T002497,2023-04-15 00:00:00,1591,548.67,Travel,Credit Card,Amazon,0
T002498,2023-04-15 01:00:00,2333,556.2,Dining,Cash,CVS,0
T002499,2023-04-15 02:00:00,2109,362.99,Travel,Debit Card,Best Buy,0
T002500,2023-04-15 03:00:00,3139,452.83,Groceries,Online,Netflix,0
T002501,2023-04-15 04:00:00,4731,965.86,Groceries,Debit Card,Netflix,0
T002502,2023-04-15 05:00:00,3720,383.57,Utilities,Debit Card,Uber,0
T002503,2023-04-15 06:00:00,1713,265.64,Utilities,Cash,CVS,0
T002504,2023-04-15 07:00:00,1935,251.03,Utilities,Credit Card,Netflix,0
T002505,2023-04-15 08:00:00,2951,463.19,Groceries,Cash,Target,0
T002506,2023-04-15 09:00:00,1241,761.92,Healthcare,Online,Netflix,0
T002507,2023-04-15 10:00:00,3043,213.93,Healthcare,Online,Walmart,0
T002508,2023-04-15 11:00:00,4936,712.2,Utilities,Debit Card,Uber,0
T002509,2023-04-15 12:00:00,1001,30.94,Utilities,Cash,Netflix,0
T002510,2023-04-15 13:00:00,3272,424.74,Groceries,Cash,Best Buy,0
T002511,2023-04-15 14:00:00,3848,778.11,Dining,Debit Card,Walmart,0
T002512,2023-04-15 15:00:00,2768,345.35,Travel,Credit Card,Costco,0
T002513,2023-04-15 16:00:00,2949,568.1,Entertainment,Debit Card,Netflix,0
T002514,2023-04-15 17:00:00,3636,212.93,Healthcare,Debit Card,Netflix,0
T002515,2023-04-15 18:00:00,3163,744.58,Healthcare,Online,CVS,0
T002516,2023-04-15 19:00:00,4737,61.76,Groceries,Cash,Netflix,0
T002517,2023-04-15 20:00:00,1917,854.02,Groceries,Online,Netflix,0
T002518,2023-04-15 21:00:00,4174,206.21,Entertainment,Debit Card,CVS,0
T002519,2023-04-15 22:00:00,3241,875.65,Entertainment,Cash,Amazon,0
T002520,2023-04-15 23:00:00,4237,359.0,Utilities,Debit Card,Best Buy,1
T002521,2023-04-16 00:00:00,3918,725.46,Entertainment,Debit Card,CVS,0
T002522,2023-04-16 01:00:00,1089,326.03,Travel,Credit Card,Target,0
T002523,2023-04-16 02:00:00,2709,906.85,Travel,Online,Costco,0
T002524,2023-04-16 03:00:00,3169,135.37,Healthcare,Online,Target,0
T002525,2023-04-16 04:00:00,1142,186.73,Travel,Debit Card,Walmart,0
T002526,2023-04-16 05:00:00,4041,498.1,Travel,Credit Card,Costco,0
T002527,2023-04-16 06:00:00,1105,91.12,Travel,Debit Card,Netflix,0
T002528,2023-04-16 07:00:00,1886,204.02,Utilities,Debit Card,Costco,0
T002529,2023-04-16 08:00:00,1427,944.33,Healthcare,Debit Card,Target,0
T002530,2023-04-16 09:00:00,2328,976.72,Groceries,Credit Card,Netflix,0
T002531,2023-04-16 10:00:00,2895,382.5,Healthcare,Cash,CVS,0
